Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Tiana … I …,Tiana … I …,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,There it is!,There it is!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Your restaurant?,Your restaurant?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Oh, can you just picture it? All lit up like the Fourth of July.","Oh, can you just picture it? All lit up like the Fourth of July.","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Yes, jazz pouring out from every window.","Yes, jazz pouring out from every window.","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,It should be elegant.,It should be elegant.,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4767}",0.4767,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"You should keep it loose, though. Got to let it swing.","You should keep it loose, though. Got to let it swing.","{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,You know a good ukulele player?,You know a good ukulele player?,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Really? You let me perform?,Really? You let me perform?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I’ll talk to the owner … Owner says…yes. Folks are gonna be comin’ together from all walks of life just to get a taste of our food.,I will talk to the owner … Owner says…yes. Folks are going to be comin’ together from all walks of life just to get a taste of our food.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Our food?,Our food?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Oh no, no, no. My Daddy… He always wanted open this restaurant. He died before he could see it happened. But tomorrow … with your help, our dreams are finally comin’ true.","Oh no, no, no. My Daddy… He always wanted open this restaurant. He died before he could see it happened. But tomorrow … with your help, our dreams are finally comin’ true.","{'neg': 0.169, 'neu': 0.573, 'pos': 0.258, 'compound': 0.7717}",0.7717,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Tomorrow?,Tomorrow?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"If I don’t deliver that money first thing tomorrow, I lose this place forever.","If I do not deliver that money first thing tomorrow, I lose this place forever.","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Tiana, I love … The way you light up when you talk about your dream. A dream that it is so beautiful I … I promise … I will do whatever it takes to make it come true. Port of New Orleans. All ashore.","Tiana, I love … The way you light up when you talk about your dream. A dream that it is so beautiful I … I promise … I will do whatever it takes to make it come true. Port of New Orleans. All ashore.","{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.9557}",0.9557,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,I’ll go run up the boys.,I will go run up the boys.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Evangeline … I’ve always been so sure about what i wanted. But now … What do I do? Please tell me.,Evangeline … I have always been so sure about what i wanted. But now … What do I do? Please tell me.,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.6054}",0.6054,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Prince Naveen, darlin’. You better hurry up. Don’t wanna be late for our Mardi Gras weddin’.","Prince Naveen, darlin’. You better hurry up. Do not want to be late for our Mardi Gras weddin’.","{'neg': 0.061, 'neu': 0.795, 'pos': 0.144, 'compound': 0.3975}",0.3975,Positive 😊
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Getting dressed. Just a few moments, my dear Charlotte.","Getting dressed. Just a few moments, my dear Charlotte.","{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",0.3818,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Okay, honeylame. We’ll been waitin’ in the packwood. Daddy, start the car!","Okay, honeylame. We will been waitin’ in the packwood. Daddy, start the car!","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.2942}",0.2942,Positive 😊
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Oh, heavens … I’m doomed. Ow! Dr. Facilier: No, Larry. I’m the one who’s doomed. Less me get that frog’s blood… We are back in business, boys.","Oh, heavens … I am doomed. Ow! Dr. Facilier: No, Larry. I am the one who is doomed. Less me get that frog’s blood… We are back in business, boys.","{'neg': 0.298, 'neu': 0.629, 'pos': 0.074, 'compound': -0.8478}",-0.8478,Negative 😡
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Get your filthy hands off me. Lawrence? Hold still, Your Eminence.","Get your filthy hands off me. Lawrence? Hold still, Your Eminence.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray. Have you seen Naveen?,Ray. Have you seen Naveen?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Look at you, where’s the ring at?","Look at you, where is the ring at?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What are you talking about?,What are you talking about?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Well, if captain say nothing I ain’t gonna say nothing Because old Ray sealed up tight as a drum you ain’t got nothin’ out of me, no!","Well, if captain say nothing I are not going to say nothing Because old Ray sealed up tight as a drum you are not got nothing out of me, no!","{'neg': 0.081, 'neu': 0.85, 'pos': 0.069, 'compound': -0.1007}",-0.1007,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray?,Ray?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Okay, captain ain’t gonna marry Charlotte, he gonna marry you! Soon as he get himself kissed, and you both turn human, he go find a job, get you that restaurant.... I said too much, didn’t I?","Okay, captain are not going to marry Charlotte, he going to marry you! Soon as he get himself kissed, and you both turn human, he go find a job, get you that restaurant.... I said too much, did not I?","{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5848}",0.5848,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"You said just enough, Ray! Thank you, Evangeline. He was trying to propose, that’s what all that fun was about. And here I thought, all he wanted was to marry a rich girl.","You said just enough, Ray! Thank you, Evangeline. He was trying to propose, that is what all that fun was about. And here I thought, all he wanted was to marry a rich girl.","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.8555}",0.8555,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Rhat are we looking for in here?,Rhat are we looking for in here?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"You just keep your eyes at one of of the biggest godies float with a Mardi Gras princess about to kissed herself a …a frog. Dear beloved, we are gathered here tonight in this fine celebration to join together this prince and this young woman in holy matrimony.","You just keep your eyes at one of of the biggest godies float with a Mardi Gras princess about to kissed herself a …a frog. Dear beloved, we are gathered here tonight in this fine celebration to join together this prince and this young woman in holy matrimony.","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.8934}",0.8934,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, no, this can’t be right, darlin’. Then how you can still be a frog? Mama Odie…she’s…","Oh, no, this cannot be right, darlin’. Then how you can still be a frog? Mama Odie…she is…","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I know what we’ve seen with our eyes but… If we just go back there, we gonna find that your fairy tale come true.","I know what we have seen with our eyes but… If we just go back there, we going to find that your fairy tale come true.","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}",0.4215,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Just because you wish for somethin’, doesn’t make it true.","Just because you wish for something, does not make it true.","{'neg': 0.166, 'neu': 0.641, 'pos': 0.192, 'compound': 0.0946}",0.0946,Positive 😊
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,It’s like my Evangeline always said to me …,It is like my Evangeline always said to me …,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Evangeline is nothing but a star, Ray! A big ball of hot air a million miles from here. Open your eyes now! Before you get hurted.","Evangeline is nothing but a star, Ray! A big ball of hot air a million miles from here. Open your eyes now! Before you get hurted.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"She’s just big in a broken heart… That’s all it is. Come on Evangeline. We gonna show chere the truth. If any of you, object to the union of this two people speak now or forever hold your peace.","She is just big in a broken heart… That is all it is. Come on Evangeline. We going to show chere the truth. If any of you, object to the union of this two people speak now or forever hold your peace.","{'neg': 0.066, 'neu': 0.81, 'pos': 0.124, 'compound': 0.4019}",0.4019,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Me, Me, I object! Do you, Prince Naveen, take Charlotte to be your wife …","Me, Me, I object! Do you, Prince Naveen, take Charlotte to be your wife …","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Cap, what are you doing, son? …as long as you both shall live?","Cap, what are you doing, son? …as long as you both shall live?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Is that you, cap?","Is that you, cap?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Ray, get me out of this box!","Ray, get me out of this box!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"I can’t hear you, I’ll go get you out of this box. …as long as you both shall live?","I cannot hear you, I will go get you out of this box. …as long as you both shall live?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Oh, I do. Then so, by the power invested in me by the state of Louisiana ,I now pronounce you … Man and. ..","Oh, I do. Then so, by the power invested in me by the state of Louisiana ,I now pronounce you … Man and. ..","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Prince Naveen!,Prince Naveen!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Goodness gracious! Are you all right?,Goodness gracious! Are you all right?,"{'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.784}",0.784,Positive 😊
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,I just need a moment to compose myself.,I just need a moment to compose myself.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Cheese and crackers!,Cheese and crackers!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Lawrence, why are you doing this?","Lawrence, why are you doing this?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,It’s payback for all those years of… Humiliation. Dr. Facilier: Get your royal rump back on that wedding cake and finish this deal. What is he doing? Stop him!,It is payback for all those years of… Humiliation. Dr. Facilier: Get your royal rump back on that wedding cake and finish this deal. What is he doing? Stop him!,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.7345}",-0.7345,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,I got him. it got me too!,I got him. it got me too!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,"Ray? Hey, why did you stop? He's a real gator!","Ray? Hey, why did you stop? He is a real gator!","{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.4314}",-0.4314,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,Chere! Chere!,Chere! Chere!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray?,Ray?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,This proves what we saw ain’t what we thought we saw.,This proves what we saw are not what we thought we saw.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,What is this?,What is this?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"It’s a voodoo hayacail! The Shadow Man, he’s been usin’ it for the... You can’t let Shadow Man get this, no matter what. Now run girl, run! Do not make me light my butt! I'm going to get you1 I got a lot more of me! Come here, you! Who's next?","It is a voodoo hayacail! The Shadow Man, he is been usin’ it for the... You cannot let Shadow Man get this, no matter what. Now run girl, run! Do not make me light my butt! I am going to get you1 I got a lot more of me! Come here, you! Who is next?","{'neg': 0.068, 'neu': 0.911, 'pos': 0.02, 'compound': -0.5526}",-0.5526,Negative 😡
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Ray! What … Ray?,Ray! What … Ray?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Back off or I’m gonna break this into a million pieces!,Back off or I am going to break this into a million pieces!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Naveen? Dr. Facilier: Now, isn’t this whole life better than hoppin’ around bayou for the rest of your life?","Naveen? Dr. Facilier: Now, is not this whole life better than hoppin’ around bayou for the rest of your life?","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.504}",0.504,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"Shadow Man? Dr. Facilier: Got a head to you, Tiana. When you dream, you dream big. Just look at this place! Gonna be the crown jewel of the Crescent City. And all you got to do, to make this reality It’s handle that little talisman of mine.","Shadow Man? Dr. Facilier: Got a head to you, Tiana. When you dream, you dream big. Just look at this place! Going To be the crown jewel of the Crescent City. And all you got to do, to make this reality It is handle that little talisman of mine.","{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.6996}",0.6996,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"No. This-this is not right. Dr. Facilier: Come on, darlin’. Think of everything you sacrificed. Girl, all you ever do is work. I told y’all she wouldn’t come. Dr. Facilier: Think of all those maecenas who doubted you. You ain’t never gonna get enough for the dang payment. Woman of your background, you better off will y’all. Dr. Facilier: And don’t forget your poor Daddy. Now, that was one hard working man. See you tomorrow, James! Dr. Facilier: Double, sometimes triple shifts. Never let know how bone tired, beat darlin’ really was. Daddy! Hey, baby cakes. Dr. Facilier: Shame on that hard work, didn’t amount much more than a busted up, old gumbo pot and a dream that never get off the back porch. But you? You can give your poor Daddy everything he ever wanted. Come on, Tiana. You’re almost there.","No. This-this is not right. Dr. Facilier: Come on, darlin’. Think of everything you sacrificed. Girl, all you ever do is work. I told you all she would not come. Dr. Facilier: Think of all those maecenas who doubted you. You are not never going to get enough for the dang payment. Woman of your background, you better off will you all. Dr. Facilier: And do not forget your poor Daddy. Now, that was one hard working man. See you tomorrow, James! Dr. Facilier: Double, sometimes triple shifts. Never let know how bone tired, beat darlin’ really was. Daddy! Hey, baby cakes. Dr. Facilier: Shame on that hard work, did not amount much more than a busted up, old gumbo pot and a dream that never get off the back porch. But you? You can give your poor Daddy everything he ever wanted. Come on, Tiana. You are almost there.","{'neg': 0.061, 'neu': 0.872, 'pos': 0.067, 'compound': 0.4451}",0.4451,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"My Daddy never did get what he wanted. But he had what he needed. He had love. Never lost a sight what was really important. Dr, Falcilier: Easy with that! Careful!","My Daddy never did get what he wanted. But he had what he needed. He had love. Never lost a sight what was really important. Dr, Falcilier: Easy with that! Careful!","{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9532}",0.9532,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"And neither will I. Dr. Facilier: Y'all shoulda taken ma deal.  Now, you're gonna spend the rest o' your life bein' a slimy little frog!","And neither will I. Dr. Facilier: You all shoulda taken ma deal.  Now, you are going to spend the rest of your life bein' a slimy little frog!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"I got news for you, Shadow Man. It's not slime, it's mucus! Dr. Facilier: No! NO!!  How am I ever gonna pay back my debt?!","I got news for you, Shadow Man. It is not slime, it is mucus! Dr. Facilier: No! NO!!  How am I ever going to pay back my debt?!","{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.7718}",-0.7718,Negative 😡
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Prince! Prince Naveen! Your shy and retirin’ bride to be completely is gettin’ antsy!,Prince! Prince Naveen! Your shy and retirin’ bride to be completely is gettin’ antsy!,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4359}",-0.4359,Negative 😡
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,"Hello, darling!","Hello, darling!","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6239}",0.6239,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,AAAAAAAAHHHHHHHHHHHH!!!!!!,AAAAAAAAHHHHHHHHHHHH!!!!!!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Miss La Bouff, Please down here. Let me to introduce myself. I am the real Prince Naveen!  Of Maldonia.","Miss La Bouff, Please down here. Let me to introduce myself. I am the real Prince Naveen!  Of Maldonia.","{'neg': 0.079, 'neu': 0.792, 'pos': 0.128, 'compound': 0.2481}",0.2481,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Did you say prince?,Did you say prince?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Big Daddy,Male,Caucasian,New Orleans,Antagonist,False,False,"Boys, drag this maggot down to the Parish prison.","Boys, drag this maggot down to the Parish prison.","{'neg': 0.426, 'neu': 0.574, 'pos': 0.0, 'compound': -0.6369}",-0.6369,Negative 😡
The Princess and the Frog,Lawrence,Male,Caucasian,New Orleans,Antagonist,False,False,I’m completely innocent. The Shadow Man bamboozled me.,I am completely innocent. The Shadow Man bamboozled me.,"{'neg': 0.223, 'neu': 0.536, 'pos': 0.241, 'compound': 0.0498}",0.0498,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Goodness gracious! This is so much to absorb. Let me see if I got this right. If I kiss you before midnight, you and Tiana will turn human again, and then we gonna get ourselves married and live happily ever after! The end!","Goodness gracious! This is so much to absorb. Let me see if I got this right. If I kiss you before midnight, you and Tiana will turn human again, and then we going to get ourselves married and live happily ever after! The end!","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.931}",0.931,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Yeah, more or less. But remember, you must give Tiana all the money she requires for her restaurant. Because Tiana … She is my Evangeline.","Yeah, more or less. But remember, you must give Tiana all the money she requires for her restaurant. Because Tiana … She is my Evangeline.","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1531}",0.1531,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Anything you want, sugar. Pucker up, buttercup!","Anything you want, sugar. Pucker up, buttercup!","{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.1511}",0.1511,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Wait!,Wait!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Tiana?,Tiana?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Tiana?,Tiana?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Don’t do this.,Do not do this.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,I have to do this and we are running out of time!,I have to do this and we are running out of time!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,I won’t let you!,I will not let you!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,It’s the only way to get you your dream!,It is the only way to get you your dream!,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.3164}",0.3164,Positive 😊
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"My dream? My dream wouldn’t be complete without you in it. I love you, Naveen.","My dream? My dream would not be complete without you in it. I love you, Naveen.","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.802}",0.802,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,Warts and all?,Warts and all?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Warts and all.,Warts and all.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"All my life, I read about true love and fairytales, and… Tia, you found it! I’ll kiss him! For you, honey! No marriage required. Oh my word! M-maybe that ol’ clock’s a little fast! I’m so sorry.","All my life, I read about true love and fairytales, and… Tia, you found it! I will kiss him! For you, honey! No marriage required. Oh my word! M-maybe that old clock’s a little fast! I am so sorry.","{'neg': 0.083, 'neu': 0.614, 'pos': 0.302, 'compound': 0.9067}",0.9067,Positive 😊
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Tiana! Naveen!,Tiana! Naveen!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Louis, what is it?","Louis, what is it?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,Shadow Man done laid poor Ray low!,Shadow Man done laid poor Ray low!,"{'neg': 0.523, 'neu': 0.477, 'pos': 0.0, 'compound': -0.6696}",-0.6696,Negative 😡
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,Ray...,Ray...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
