Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Sir, the Emperor's in danger! [Man #1 rips his shoulder away from Mulan's touch and moves away]   But the Huns are here!    Please, you have to help me.  [Man #2 walks away from Mulan]   No one will listen!","Sir, the Emperor's in danger!    But the Huns are here!    Please, you have to help me.     No one will listen!","{'neg': 0.176, 'neu': 0.564, 'pos': 0.26, 'compound': 0.5229}",0.5229,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Huh?  Oh, I'm sorry, did you say something?","Huh?  Oh, I am sorry, did you say something?","{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.168}",-0.168,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Mushu!,Mushu!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Hey, you're a girl again, remember?","Hey, you are a girl again, remember?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Your Majesty, I present to you the sword of Shan-Yu.","Your Majesty, I present to you the sword of Shan-Yu.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"I know what this means to you, Captain Li.  Your father would have been very proud. [Shan-Yu's falcon swoops down and takes the sword as Shang is giving it to the Emperor.  The falcon rises above the roof and drops the sword to Shan-Yu who was sitting next to the gargoyles in the shadows blending in.  He rises out of the shadows to catch the sword so that all the people can see his face.  The masses of people gasp at the sight of Shan-Yu.  Shang begins to draw his sword.  All 5 of Shan-Yu's men jump out from behind the dragon knocking down Shang and grab the Emperor knocking off his hat.  Hun Bald Man #1 and #2 carry the Emperor into the Palace.  Long-Haired Hun Man and Hun Strong Guy close the palace doors as Hun archer knocks his arrow retreating into the Palace to threaten would be rescue attempts]","I know what this means to you, Captain Li.  Your father would have been very proud.","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5256}",0.5256,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,No.,No.,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,C'mon.,C'mon.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Ha, Ha, Ha, Ha, Ha, Ha. [Shang and his soldiers pick up a big stone statue and use it as a battering ram.  They are unsuccessful at opening the door.  Mulan sees what's going on and arrives at the steps]","Ha, Ha, Ha, Ha, Ha, Ha.","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.9081}",0.9081,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"They'll never reach the Emperor in time.  [She looks at the columns and runs near to the Shang and his soldiers.  She whistles loudly catching the soldiers' attention]  Hey guys, I've got an idea. We must be swift as the coursing river With all the force of a great typhoon With all the strength of a raging fire Mysterious as the dark side of the moon [Yao, Ping and Chien-Po look at one another then drop the statue and follow Mulan.  Shang looks astonished.  Around the corner Yao, Ling and Chien-Po begin to take off their armor and dress as women.  Once the transformation is complete, they take out their sashes and prepare to shimmy up the columns.  Shang arrives and taps Mulan on the shoulder.  He takes off his cape and wraps it around the column to signify that he's coming along.  They shimmy up the poles together]","They will never reach the Emperor in time.    Hey guys, I have got an idea. We must be swift as the coursing river With all the force of a great typhoon With all the strength of a raging fire Mysterious as the dark side of the moon","{'neg': 0.127, 'neu': 0.704, 'pos': 0.169, 'compound': 0.4983}",0.4983,Positive 😊
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Boo.    Guard the door [they walk off down the stairs that lead to the balcony].    Your walls and armies have fallen, and now it's your turn.  Bow to me. [Cut to the entrance to the stairwell that leads to the balcony.  Hun Bald Man #1 and #2 come down the stairs and close the door, joining Hun Archer Man, Hun Strong Man and Hun Long-Hair Man.  Mulan and company are around the corner]","Boo.    Guard the door .    Your walls and armies have fallen, and now it is your turn.  Bow to me.","{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative 😡
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Okay, any questions?","Okay, any questions?","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,Positive 😊
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Does this dress make me look fat?   Ow.,Does this dress make me look fat?   Ow.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Ling,Male,Chinese,Chinese,Supporting,True,True,Oh he's so cute. [Hun Bald Man #2 smiles and waves back.  Hun Bald Man #1 elbows Hun Bald Man #2.  A bitten apple falls out from beneath Ling's dress.  He pulls the dress out and turns so as not to expose the loss of figure],Oh he is so cute.,"{'neg': 0.0, 'neu': 0.509, 'pos': 0.491, 'compound': 0.5949}",0.5949,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Aww.,Aww.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Now that's what I call Mongolian Barbeque.  [Cri-Kee rolls on his back in laughter.  The stunned falcon doesn't do anything] [Hun Bald Man #2 picks up the apple and offers it back to Ling.  Ling, Yao, and Chien-Po pull out the fruit they were using to simulate a woman's chest.  Chien-Po takes his watermelons and smashes them on the heads of Hun Bald Man #1 and #2.  He then smashes their two heads together and they fall to the ground.  Ling pushes the apple into Hun Long-Hair man's mouth and kicks him in the stomach causing Hun Long-Hair Man to stoop over on the ground.  Ling uses his head to crack Hun Long-Hair Man's back.  Hun Strong Guy lunges his fist at Yao and misses, he misses with the other.  Yao grabs the outstretched arm and flips him over onto his head. Mulan kicks away Hun Archer Man's bow and knocked arrow, avoids his strike by turning her back to Hun Archer.  She follows with a left elbow to the stomach followed by a left upper cut knocking Hun Archer to the ground.  She sits on his back and uses the bow to pull his head back]",Now that is what I call Mongolian Barbeque.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Shang, GO!","Shang, GO!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,I tire of your arrogance old man.  [yelling and putting his sword at the emperor's throat] Bow to me!,I tire of your arrogance old man.   Bow to me!,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5707}",-0.5707,Negative 😡
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"No matter how the wind howls, the mountain cannot bow to it.","No matter how the wind howls, the mountain cannot bow to it.","{'neg': 0.165, 'neu': 0.752, 'pos': 0.083, 'compound': -0.2732}",-0.2732,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"Then you will kneel in pieces. [Shang runs up in time to block the striking blow of Shan-Yu with his sword.  Shang swipes with his sword.  Shan-Yu grabs Shang's arm and throws him towards the edge.  Shang grabs onto a column and he flies over the edge and uses the momentum to swing back and kick Shan-Yu.  Shan-Yu falls to the ground, Shang on top of him. Shang punches Shan-Yu.  Shan-Yu grabs Shang and rolls over forcing Shang to be on his back underneath him.  Shang uses his knee to hit Shan-Yu from behind as he uses his hand to hit him in the head.  Shang forces Shan-Yu onto his back and grabs his arm pulling it behind Shan-Yu's back.  Mulan, Chien-Po, Yao and Ling enter the balcony from the stairs]",Then you will kneel in pieces.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Chien-Po, get the Emperor.","Chien-Po, get the Emperor.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chien-Po,Male,Chinese,Chinese,Supporting,True,True,"Sorry, your Majesty. [Chien-Po lifts up the Emperor and runs over to Mulan who is by a rope attached to a column in the balcony.  Chien-Po uses his sash as a pulley and rides down the rope to the ground.  Shan Yu watches the Emperor leave]","Sorry, your Majesty.","{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,No! [Shan-Yu uses his free arm to elbow Shang in the face.  Shan-Yu gets up and head-butts Shang and throws him to the ground.  Shang lies limp.  Mulan watches Shang fall then she looks over the edge at Ling and Yao now on the ground.  Chien-Po runs off the screen out of sight],No!,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,"Come on! [Mulan looks down at Shang with a worried look.  Shan-Yu begins to approach Mulan and the rope. Mulan looks at the approaching Shan-Yu and then down to spy his sword. Thinking quickly, Mulan grabs Shan-Yu's sword and cuts the taught rope.  Shan-Yu reaches the edge and grabs for the falling rope unsuccessfully as Mulan leaves the sword embedded in the column and runs to Shang's position.  The crowd cheers]",Come on!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"No!  [He looks down at the crowd and realizes he cannot find the Emperor among the throng of people]  Yrraaaaahhhh! [Shan-Yu turns and looks back and sees Mulan looking concerned, holding up Shang.  Shan-Yu pulls out his sword lodged in the column and heads toward them.  As Shang sees Shan-Yu approaching, he puts his arm in front of Mulan to ask her to leave and takes out his knife.  Mulan slides away. Shan-Yu comes up to Shang, knocks away his knife, slaps him in the face, and grabs Shang by the shirt collar]",No!    Yrraaaaahhhh!,"{'neg': 0.736, 'neu': 0.264, 'pos': 0.0, 'compound': -0.4184}",-0.4184,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,"You, you took away my victory.","You, you took away my victory.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,No!  I did!,No!  I did!,"{'neg': 0.736, 'neu': 0.264, 'pos': 0.0, 'compound': -0.4184}",-0.4184,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,The soldier from the mountains. [Shan-Yu drops Shang and starts after Mulan as she puts on her shoe and runs down the stairs and through the doors to the balcony.  She closes the door with the latch falling in place right behind her.  She leans against the doors.  Shan-Yu punches a hole in one door with his fist. Mulan runs away from the doors down the corridor.  Mushu riding Shan-Yu's falcon like a horse catches up with Mulan],The soldier from the mountains.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,So what's the plan?,So what is the plan?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Ummmm.,Ummmm.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,You don't have a plan?!,You do not have a plan?!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Hey, I'm making this up as I... go. Mushu--","Hey, I am making this up as I... go. Mushu--","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,I'm way ahead of you sister.  C'mon Cri-Kee. [Mushu and Cri-Kee jump onto a kite and use the wings to soar over toward the fireworks tower] [Cut to Shan-Yu.  Shan-Yu breaks through the doors and catches up to Mulan swinging his sword wildly knocking down a support column with every swipe.  Mulan runs and ducks his every blow. Mulan climbs up a column to get out of Shan-Yu's reach.  Shan-Yu slices the base of the column causing it to fall and break through the outer wall.  Mulan screams as the beam falls and comes to a stop.  Mulan gets up on the beam and jumps up to catch onto the awning.  She looks off to her right and spies Mushu arriving at the fireworks tower] [Zoom in on the fireworks tower.  Mushu lands near Barry Cook and Tony Bancroft (the firework lighters) on the edge of the tower],I am way ahead of you sister.  C'mon Cri-Kee.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"Citizens, I need firepower.","Citizens, I need firepower.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,You're worst nightmare.,You are worst nightmare.,"{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative 😡
Mulan,Shan-Yu,Male,Hun,Hun,Antagonist,False,False,It looks like you're out of ideas. [Shan-Yu lunges with his sword.  Mulan dodges to her right and lets the sword go right through the fan.  She closes the fan back up on the sword and twists the fan with both hands so that Shan-Yu loses his grip.  The sword flies toward Mulan and she catches it by the handle slipping off the fan with her sword movement],It looks like you are out of ideas.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Not quite.    Ready, Mushu?","Not quite.    Ready, Mushu?","{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.3241}",-0.3241,Negative 😡
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"I am ready, baby. [He blows fire onto a stick and hands the stick to Cri-Kee who's standing on the firework]  Light me!  [Cri-Kee lights the fuse] [Shan-Yu approaches Mulan.  Using the sword as a lever, Mulan lunges at Shan-Yu kicking him in the face then sweep kicks him and he falls to the ground.  Mulan picks the sword back up and stabs it into Shan-Yu's cape.  The rocket on Mushu ignites and hurls him toward Shan-Yu.  Mulan lies flat down on the left side of the roof.  Shan-Yu sees the approaching rocket and tries to run, but the sword has him pinned to the spot.  The rocket hits Shan-Yu square in the belly propelling him toward the firework tower.  Mushu grabbed onto the sword as he went by letting the rocket do the work.  Cri-Kee hangs on to Mushu's tail.  Mulan jumps back up to the crest of the roof and runs away from the fireworks tower grabbing Mushu and Cri-Kee off the sword]","I am ready, baby.   Light me!","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}",0.4199,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Get off the roof, get off the roof, get off the roof. [The rocket rides Shan-Yu into the fireworks tower causing masses of explosions and fireworks to fly everywhere.  Mulan jumps near the edge of the roof.  Propelled by the explosion, she grabs onto a lantern that is hanging on a taught rope and starts to slide down.  She looks down and releases her grip so that she lands on the back of Shang causing the two of them to fall to the ground.  Shan-Yu's sword follows and lands on the ground near by]","Get off the roof, get off the roof, get off the roof.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Ah ha ha ha ha.   [to Cri-Kee]  You are a lucky bug.,Ah ha ha ha ha.     You are a lucky bug.,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.886}",0.886,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"That was a deliberate attempt on my life.  Where is she?  Now she's done it.  What a mess.  [Shang and troops push Mulan behind them to protect her]  Stand aside, that creature's not worth protecting.","That was a deliberate attempt on my life.  Where is she?  Now she is done it.  What a mess.    Stand aside, that creature's not worth protecting.","{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.4881}",-0.4881,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,She's a hero.,She is a hero.,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}",0.5574,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,'Tis a woman.  She will never be worth anything.,It Is a woman.  She will never be worth anything.,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.1695}",-0.1695,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Listen, you pompous--","Listen, you pompous--","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,That is enough!,That is enough!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Your Majesty, I can explain. [The Emperor motions for Shang to stand aside.  Shang and his men part giving the Emperor a clear path to Mulan.  Mulan steps forward and bows before the Emperor.  Chi Fu with a sinister look waits to write down the words of the Emperor]","Your Majesty, I can explain.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"I've heard a great deal about you, Fa Mulan.  You stole your father's armor, ran away from home, impersonated a soldier, deceived your commanding officer, dishonored the Chinese army, destroyed my palace, AND...you have saved us all. [Chi Fu looks at the Emperor actions astonishingly then immediately falls prostrate before Mulan. Shang, Yao, Ling, and Chien-Po follow suit.  Mulan looks up then turns around hardly believing what she sees as the entire Chinese population within the palace grounds fall prostrate on the ground in a wave like pattern, bowing to her.  Khan bows with Mushu and Cri-Kee on his back]","I have heard a great deal about you, Fa Mulan.  You stole your father's armor, ran away from home, impersonated a soldier, deceived your commanding officer, dishonored the Chinese army, destroyed my palace, AND...you have saved us all.","{'neg': 0.139, 'neu': 0.705, 'pos': 0.157, 'compound': 0.2023}",0.2023,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,My little baby's all grown up and savin' China.   You have a tissue?,My little baby's all grown up and savin' China.   You have a tissue?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"Chi Fu,","Chi Fu,","{'neg': 0.825, 'neu': 0.175, 'pos': 0.0, 'compound': -0.6908}",-0.6908,Negative 😡
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,Your Excellency?,Your Excellency?,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.5423}",0.5423,Positive 😊
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,See to it that this woman is made a member of my council.,See to it that this woman is made a member of my council.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,"A member of your coun... what?  But there are no council positions open, your Majesty.","A member of your coun... what?  But there are no council positions open, your Majesty.","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative 😡
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"Very well then, you can have his job .","Very well then, you can have his job .","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.3384}",0.3384,Positive 😊
Mulan,Chi-Fu,Male,Chinese,Chinese,Supporting,True,True,What?...My...,What?...My...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"With all due respect, your Excellency.  I have been away from home long enough.","With all due respect, your Excellency.  I have been away from home long enough.","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}",0.765,Positive 😊
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"Then take this, so your family will know what you have done for me.  And this   so the world will know what you have done for China.","Then take this, so your family will know what you have done for me.  And this   so the world will know what you have done for China.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Yao,Male,Chinese,Chinese,Supporting,True,True,Is she allowed to do that? [Mulan walks away from the Emperor and is embraced by Yao and Ling.  Chien-Po comes up and lifts all three of them off the ground in a big bear hug.  Chien-Po lets them all back to the ground again.  Mulan walks toward Shang and stops in front of him.  As Shang begins to speak Mulan starts to smile anticipating something good],Is she allowed to do that?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Um...  You...  You fight good.,Um...  You...  You fight good.,"{'neg': 0.306, 'neu': 0.353, 'pos': 0.341, 'compound': 0.0772}",0.0772,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Oh, thank you.","Oh, thank you.","{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,:  Hmm.,:  Hmm.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Khan, let's go home. [Khan jumps down the steps and gallops on the flat parts of the stair case back down to ground level.  The crowd cheers al the while.  The Emperor approaches Shang and clears his throat]","Khan, let us go home.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,The flower that blooms in adversity is the most rare and beautiful of all.,The flower that blooms in adversity is the most rare and beautiful of all.,"{'neg': 0.148, 'neu': 0.633, 'pos': 0.22, 'compound': 0.3321}",0.3321,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Sir?,Sir?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Emperor,Male,Chinese,Chinese,Supporting,True,True,"You don't meet a girl like that ev'ry dynasty.  [The emperor puts on his hat and walks back up the steps to his palace] [Cut to Mulan's home, her father is sitting beneath the blossom tree.   A blossom falls and lands on his leg.  Mulan appears at the threshold and moves toward her father.  Fa Zhou sees her approaching and starts to stand]",You do not meet a girl like that ev'ry dynasty.,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.2755}",-0.2755,Negative 😡
Mulan,Fa Zhou,Male,Chinese,Chinese,Supporting,True,True,Mulan.,Mulan.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,"Father, I brought you the sword of Shan-Yu  and the crest of the Emperor .   They're gifts to honor the Fa Family. [Fa Zhou takes the gifts and throws them down to the ground beside him to the surprise of Mulan. He bends down and holds her arms outstretched]","Father, I brought you the sword of Shan-Yu  and the crest of the Emperor .   They are gifts to honor the Fa Family.","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.4939}",0.4939,Positive 😊
Mulan,Fa Zhou,Male,Chinese,Chinese,Supporting,True,True,"The greatest gift and honor, is having you for a daughter.  [Fa Zhou wipes away Mulan's tear then hugs Mulan]  I've missed you so.","The greatest gift and honor, is having you for a daughter.    I have missed you so.","{'neg': 0.098, 'neu': 0.444, 'pos': 0.458, 'compound': 0.8442}",0.8442,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,I've missed you too Baba.,I have missed you too Baba.,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mulan,Fa Li,Female,Chinese,Chinese,Supporting,True,True,Ahhhhh,Ahhhhh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Grandmother Fa,Female,Chinese,Chinese,Supporting,True,True,"Great, she brings home a sword.  If you ask me she should have brought home a ma--","Great, she brings home a sword.  If you ask me she should have brought home a ma--","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}",0.6249,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Excuse me, does Fa Mulan live here? [Grandma Fa's mouth stays open as she and Fa Li point toward Mulan's position.  Shang walks toward Mulan and Fa Zhou]","Excuse me, does Fa Mulan live here?","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.0772}",0.0772,Positive 😊
Mulan,Grandmother Fa,Female,Chinese,Chinese,Supporting,True,True,"Woo, sign me up for the next war.","Woo, sign me up for the next war.","{'neg': 0.3, 'neu': 0.462, 'pos': 0.238, 'compound': -0.2023}",-0.2023,Negative 😡
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,"Honorable Fa Zhou I--Mulan [Mulan steps up. Shang sees her and speaks insecurely] Uh...Uh...You forgot your helmet.  Ah but well, actually it's your helmet, isn't it?... I mean...","Honorable Fa Zhou I--Mulan  Uh...Uh...You forgot your helmet.  Ah but well, actually it is your helmet, is not it?... I mean...","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.5994}",0.5994,Positive 😊
Mulan,Mulan,Female,Chinese,Chinese,Protagonist,True,True,Would you like to stay for dinner?,Would you like to stay for dinner?,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Grandmother Fa,Female,Chinese,Chinese,Supporting,True,True,Would you like to stay forever? [Mulan shakes her head with a smile at Grandma Fa's statement],Would you like to stay forever?,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,Positive 😊
Mulan,Shang,Male,Chinese,Chinese,Supporting,True,True,Dinner would be great. [Cut to First Ancestor grinning happily looking at the scene through the temple window.  He watches Mulan hand the helmet back to Fa Zhou.  Mushu climbs up to the window sill by First Ancestor's his head],Dinner would be great.,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,Positive 😊
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,"C'mon, who did a good job?  C'mon, tell me who did a good job.","C'mon, who did a good job?  C'mon, tell me who did a good job.","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003,Positive 😊
Mulan,First Ancestor,Male,Spiritual Entity,Chinese,Supporting,False,False,"Oh, all right.  You can be a guardian again.","Oh, all right.  You can be a guardian again.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mulan,Mushu,Male,Mythical Creature,Chinese,Supporting,False,False,Yeeeeeahhhhhhh.  [Mushu runs to his post and Cri-Kee bangs the gong awakening all the ancestors],Yeeeeeahhhhhhh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
