Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You're not going anywhere! Suddenly Miguel is yanked away from his great-great the scruff of his hoodie. Imelda lunges at de la Cruz, but he pushes her to the floor.","You are not going anywhere! Suddenly Miguel is yanked away from his great-great the scruff of his hoodie. Imelda lunges at de la Cruz, but he pushes her to the floor."
Hector,Male,Latino,Mexican,Supporting,True,True,Imelda-- De la Cruz drags Miguel away as his family encroaches.,Imelda-- De la Cruz drags Miguel away as his family encroaches.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,115. De la Cruz drags Miguel further and further back on the stage.,115. De la Cruz drags Miguel further and further back on the stage.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Dante growls and tries to grab Miguel.,Dante growls and tries to grab Miguel.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Dante! De la Cruz pulls Miguel away, closer to the ledge of the building. H ctor struggles but continues pursuing de la Cruz.","Dante! De la Cruz pulls Miguel away, closer to the ledge of the building. H ctor struggles but continues pursuing de la Cruz."
Hector,Male,Latino,Mexican,Supporting,True,True,(winded) alone! ground.,alone! ground.
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Too hard to let him destroy In the stage wings, T a Rosita commandeers one of the cameras control board and pushes a volume dial up.","Too hard to let him destroy In the stage wings, T a Rosita commandeers one of the cameras control board and pushes a volume dial up."
Hector,Male,Latino,Mexican,Supporting,True,True,"He's a living child, Ernesto!","He is a living child, Ernesto!"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,He's a threat! CUT TO:,He is a threat! CUT TO:
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,You think I'd let him go back to the land of the living with your (beat) No.,You think I would let him go back to the land of the living with your  No.
Miguel,Male,Latino,Mexican,Protagonist,False,True,You're a coward!,You are a coward!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"I am Ernesto de la Cruz, the greatest musician of all time!","I am Ernesto de la Cruz, the greatest musician of all time!"
Miguel,Male,Latino,Mexican,Protagonist,False,True,"H ctor's the real musician, you're just the guy who murdered him and stole his songs! CUT TO:","H ctor's the real musician, you are just the guy who murdered him and stole his songs! CUT TO:"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"I am the one who is willing to do (darkening) Whatever it takes. Suddenly, de la Cruz throws Miguel off of the structure.","I am the one who is willing to do  Whatever it takes. Suddenly, de la Cruz throws Miguel off of the structure."
Miguel,Male,Latino,Mexican,Protagonist,False,True,AHHH!,AHHH!
Hector,Male,Latino,Mexican,Supporting,True,True,"NO! The family runs to the ledge, horrified. 117. T O OSCAR/T O FELIPE Miguel!","NO! The family runs to the ledge, horrified. 117. T O OSCAR/T O FELIPE Miguel!"
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Miguel! CUT TO:,Miguel! CUT TO:
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Apologies old friend, but the show CUT TO: wind whips against his face, he hears a faint howling. Dante slices downward through the air, catches Miguel's shirt upward, but the photo falls from Miguel's hands and is gone from sight. Miguel and Dante twist in the air, Dante trying to slow their rips and Dante loses him. the water. The photo is lost. BACK TO:","Apologies old friend, but the show CUT TO: wind whips against his face, he hears a faint howling. Dante slices downward through the air, catches Miguel's shirt upward, but the photo falls from Miguel's hands and is gone from sight. Miguel and Dante twist in the air, Dante trying to slow their rips and Dante loses him. the water. The photo is lost. BACK TO:"
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Ha ha!,Ha ha!
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"(singing) REMEMBER ME, THOUGH I HAVE TO-- (beat) The crowd pelts de la Cruz with fruit and offerings.","REMEMBER ME, THOUGH I HAVE TO--  The crowd pelts de la Cruz with fruit and offerings."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"Suddenly Pepita head-butts de la Cruz and lifts him into the sky, flinging the singer in the air like a kitten playing with a ball of yarn.","Suddenly Pepita head-butts de la Cruz and lifts him into the sky, flinging the singer in the air like a kitten playing with a ball of yarn."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"She swings him around to gain momentum, then throws him over the audience.","She swings him around to gain momentum, then throws him over the audience."
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"He flies out of the stadium, hitting a giant church bell in In the midst of the cheering, an unsuspecting crowd member returns from concessions.","He flies out of the stadium, hitting a giant church bell in In the midst of the cheering, an unsuspecting crowd member returns from concessions."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Good boy, Dante. Imelda runs to Miguel and embraces him.","Good boy, Dante. Imelda runs to Miguel and embraces him."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel! Behind them, H ctor struggles to get to his feet but stumbles","Miguel! Behind them, H ctor struggles to get to his feet but stumbles"
Hector,Male,Latino,Mexican,Supporting,True,True,120.,120.
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor can barely move his limbs.,H ctor can barely move his limbs.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  Imelda looks to the horizon, the first rays of sunlight peeking over.","Mam  Imelda looks to the horizon, the first rays of sunlight peeking over."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Miguel, it's almost sunrise!","Miguel, it is almost sunrise!"
Miguel,Male,Latino,Mexican,Protagonist,False,True,promised you'd see Coco! skeleton now.,promised you would see Coco! skeleton now.
Hector,Male,Latino,Mexican,Supporting,True,True,"We're both out of time, mijo. The shimmering of H ctor's bones advances.","We are both out of time, mijo. The shimmering of H ctor's bones advances."
Hector,Male,Latino,Mexican,Supporting,True,True,I just wanted her to know that I loved her. H ctor musters the strength to grab the marigold petal.,I just wanted her to know that I loved her. H ctor musters the strength to grab the marigold petal.
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor--,H ctor--
Hector,Male,Latino,Mexican,Supporting,True,True,"You have our blessing, Miguel.","You have our blessing, Miguel."
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,No conditions. The petal glows. takes his hand in hers. 121.,No conditions. The petal glows. takes his hand in hers. 121.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"No, Pap  H ctor, please! Imelda and H ctor move their joined hands toward Miguel's chest.","No, Pap  H ctor, please! Imelda and H ctor move their joined hands toward Miguel's chest."
Miguel,Male,Latino,Mexican,Protagonist,False,True,H ctor's eyelids begin to close.,H ctor's eyelids begin to close.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I promise I won't let Coco forget goes white. FADE IN: Miguel finds himself back in de la Cruz's tomb. Dazed, he looks through the windows; day has broken. the tomb and takes off out of the cemetery. Miguel races through the plaza, past the statue of de la Cruz. right past his T o Berto snoring and Primo Abel sleeping on a bench.","I promise I will not let Coco forget goes white. FADE IN: Miguel finds himself back in de la Cruz's tomb. Dazed, he looks through the windows; day has broken. the tomb and takes off out of the cemetery. Miguel races through the plaza, past the statue of de la Cruz. right past his T o Berto snoring and Primo Abel sleeping on a bench."
Tio Berto,Male,Latino,Mexican,Supporting,False,True,(jolting awake) There he is! Abel falls off the bench. Pap  comes from around a corner as Miguel is running.,There he is! Abel falls off the bench. Pap  comes from around a corner as Miguel is running.
Miguel,Male,Latino,Mexican,Protagonist,False,True,please-- Abuelita spies the guitar in Miguel's hand.,please-- Abuelita spies the guitar in Miguel's hand.
Abuelita,Female,Latino,Mexican,Supporting,False,True,"it to me! Miguel pushes past Abuelita, and slams the door shut.","it to me! Miguel pushes past Abuelita, and slams the door shut."
Abuelita,Female,Latino,Mexican,Supporting,False,True,"into space, eyes completely vacant.","into space, eyes completely vacant."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel. Miguel looks into her eyes.,Miguel. Miguel looks into her eyes.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Please -- if you forget him, he'll","Please -- if you forget him, he will"
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Here -- this was his guitar, right? there he is.","Here -- this was his guitar, right? there he is."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  Coco stares forward, as if Miguel isn't even there.","Mam  Coco stares forward, as if Miguel is not even there."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  Coco, please, don't forget him. in.","Mam  Coco, please, do not forget him. in."
Abuelita,Female,Latino,Mexican,Supporting,False,True,What are you doing to that poor woman? Abuelita brushes Miguel aside to comfort her mother.,What are you doing to that poor woman? Abuelita brushes Miguel aside to comfort her mother.
Abuelita,Female,Latino,Mexican,Supporting,False,True,"It's okay, Mamita, it's okay.","It is okay, Mamita, it is okay."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I'm sorry, Pap . Mam  steps forward.","I am sorry, Pap . Mam  steps forward."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Abuelita returns from consoling Mam  Coco. 124.,Abuelita returns from consoling Mam  Coco. 124.
Abuelita,Female,Latino,Mexican,Supporting,False,True,"It's okay, mamita. (beat) Miguel, you apologize to your Mam Coco! Miguel looks at Mam  Coco and approaches her.","It is okay, mamita.  Miguel, you apologize to your Mam Coco! Miguel looks at Mam  Coco and approaches her."
Miguel,Male,Latino,Mexican,Protagonist,False,True,"His toe accidentally taps against H ctor's skull guitar, a soft hollow ringing resonates.","His toe accidentally taps against H ctor's skull guitar, a soft hollow ringing resonates."
Abuelita,Female,Latino,Mexican,Supporting,False,True,He comes to a realization.,He comes to a realization.
Miguel,Male,Latino,Mexican,Protagonist,False,True,you to have this. but Pap  places a hand on her shoulder.,you to have this. but Pap  places a hand on her shoulder.
Miguel,Male,Latino,Mexican,Protagonist,False,True,"FOR EVEN IF I'M FAR AWAY,","FOR EVEN IF I AM FAR AWAY,"
Abuelita,Female,Latino,Mexican,Supporting,False,True,Mam  Coco turns to Miguel.,Mam  Coco turns to Miguel.
Mama Coco,Female,Latino,Mexican,Supporting,False,True,My pap  used to sing me that song.,My pap  used to sing me that song.
Miguel,Male,Latino,Mexican,Protagonist,False,True,loved you so much. time to hear those words. drawer and pulls out a notebook.,loved you so much. time to hear those words. drawer and pulls out a notebook.
Mama Coco,Female,Latino,Mexican,Supporting,False,True,"126. Mam  Coco leafs through the book to reveal a torn scrap of the photo -- H ctor's face. Miguel pieces the picture back together, finally seeing H ctor as he was in life, a young, handsome man. with fondness and love.","126. Mam  Coco leafs through the book to reveal a torn scrap of the photo -- H ctor's face. Miguel pieces the picture back together, finally seeing H ctor as he was in life, a young, handsome man. with fondness and love."
Mama Coco,Female,Latino,Mexican,Supporting,False,True,"little girl, he and Mam  would sing The family gathers close to listen. DISSOLVE TO: TITLE CARD: ONE YEAR LATER The cemetery is once again filled with families cleaning off head stones and laying flowers. bust of de la Cruz.","little girl, he and Mam  would sing The family gathers close to listen. DISSOLVE TO: TITLE CARD: ONE YEAR LATER The cemetery is once again filled with families cleaning off head stones and laying flowers. bust of de la Cruz."
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel holds his baby sister SOCORRO (10 months) in his arms and points out all of the family members.,Miguel holds his baby sister SOCORRO  in his arms and points out all of the family members.
Miguel,Male,Latino,Mexican,Protagonist,False,True,just old pictures -- they're our family -- and they're counting on us to remember them. Abuelita approaches and smiles to see her grandson passing on his arm around her. Next to Mam  Coco's picture sits the photo of Mam  Imelda and CROSS FADE TO: H ctor waits in the departures line nervously.,just old pictures -- they are our family -- and they are counting on us to remember them. Abuelita approaches and smiles to see her grandson passing on his arm around her. Next to Mam  Coco's picture sits the photo of Mam  Imelda and CROSS FADE TO: H ctor waits in the departures line nervously.
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Pap ! arms to give Coco the biggest hug.,Pap ! arms to give Coco the biggest hug.
Hector,Male,Latino,Mexican,Supporting,True,True,Coco!,Coco!
Miguel,Male,Latino,Mexican,Protagonist,False,True,(singing) AY MI FAMILIA! OIGA MI GENTE! CANTEN A CORO!,AY MI FAMILIA! OIGA MI GENTE! CANTEN A CORO!
Miguel,Male,Latino,Mexican,Protagonist,False,True,(singing) AY MI FAMILIA! OIGA ME GENTE! CANTEN A CORO!,AY MI FAMILIA! OIGA ME GENTE! CANTEN A CORO!
