Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Miguel,Male,Latino,Mexican,Protagonist,False,True,Like Mam  Coco's pap ?,Like Mam  Coco's pap ?,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,Positive 😊
Abuelita,Female,Latino,Mexican,Supporting,False,True,better off forgotten.,better off forgotten.,"{'neg': 0.328, 'neu': 0.172, 'pos': 0.5, 'compound': 0.25}",0.25,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,But you're the one who--,But you are the one who--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,"Ta, ta, ta-tch!","Ta, ta, ta-tch!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,I was just--,I was just--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Tch-tch!,Tch-tch!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,But--,But--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Tch!,Tch!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,I--,I--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Tch-tch!,Tch-tch!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Pap ? They look to find Mam  Coco agitated.,Pap ? They look to find Mam  Coco agitated.,"{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Negative 😡
Abuelita,Female,Latino,Mexican,Supporting,False,True,"Mam , c lmese, c lmese.","Mam , c lmese, c lmese.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Pap  is coming home? 17.,Pap  is coming home? 17.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Mam  Coco looks up at Abuelita.,Mam  Coco looks up at Abuelita.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Who are you? Sadness rises in Abuelita; she swallows it down.,Who are you? Sadness rises in Abuelita; she swallows it down.,"{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.4404}",-0.4404,Negative 😡
Abuelita,Female,Latino,Mexican,Supporting,False,True,"Rest, Mam . Abuelita returns to the ofrenda.","Rest, Mam . Abuelita returns to the ofrenda.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,"I'm hard on you because I care, Miguel. (beat) Abuelita steps up to the ofrenda.","I am hard on you because I care, Miguel.  Abuelita steps up to the ofrenda.","{'neg': 0.09, 'neu': 0.705, 'pos': 0.205, 'compound': 0.4215}",0.4215,Positive 😊
Abuelita,Female,Latino,Mexican,Supporting,False,True,(sigh) What are we going to do with that brighten with an idea.,What are we going to do with that brighten with an idea.,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positive 😊
Abuelita,Female,Latino,Mexican,Supporting,False,True,needs! CUT TO: He reaches a shoe sign advertising the Rivera Family business and lifts it up. 18.,needs! CUT TO: He reaches a shoe sign advertising the Rivera Family business and lifts it up. 18.,"{'neg': 0.162, 'neu': 0.776, 'pos': 0.062, 'compound': -0.4451}",-0.4451,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"You're gonna get me in trouble, Miguel reveals a makeshift guitar, cobbled together from a beat up old soundboard and random other items. He takes a china marker and sketches a nose on what appears to be his own version of a skull guitar head.","You are going to get me in trouble, Miguel reveals a makeshift guitar, cobbled together from a beat up old soundboard and random other items. He takes a china marker and sketches a nose on what appears to be his own version of a skull guitar head.","{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel tunes the guitar.,Miguel tunes the guitar.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Perfecto! He crawls to the far side of the attic where he's built his with reverence, illuminating an album cover of de la Cruz holding his skull guitar. Miguel compares the head of his guitar to the album cover. Then he imitates de la Cruz's pose and smile. He switches on a beat up old TV and pushes a tape into the VCR, ""Best of de la Cruz"" scrawled on the spine. A montage of the greatest moments from de la Cruz's films plays out. A clip from ""A QUIEN YO AMO:""","Perfecto! He crawls to the far side of the attic where he is built his with reverence, illuminating an album cover of de la Cruz holding his skull guitar. Miguel compares the head of his guitar to the album cover. Then he imitates de la Cruz's pose and smile. He switches on a beat up old TV and pushes a tape into the VCR, ""Best of de la Cruz"" scrawled on the spine. A montage of the greatest moments from de la Cruz's films plays out. A clip from ""A QUIEN YO AMO:""","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9381}",0.9381,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"The music, it's -- it's not just in 19. Miguel strums his guitar as de la Cruz imparts his wisdom. More clips run in the background as Miguel plays:","The music, it is -- it is not just in 19. Miguel strums his guitar as de la Cruz imparts his wisdom. More clips run in the background as Miguel plays:","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6597}",0.6597,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"When life gets me down, I play my guitar. In a clip from ""A QUIEN YO AMO:""","When life gets me down, I play my guitar. In a clip from ""A QUIEN YO AMO:""","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",0.34,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"The rest of the world may follow the rules, but I must follow my heart! Another clip from ""A QUIEN YO AMO:""","The rest of the world may follow the rules, but I must follow my heart! Another clip from ""A QUIEN YO AMO:""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"there's a song in the air and it's As Miguel watches de la Cruz play guitar in the video, he repeats the melody on his own guitar.","there is a song in the air and it is As Miguel watches de la Cruz play guitar in the video, he repeats the melody on his own guitar.","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.34}",0.34,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"You must have faith, sister.","You must have faith, sister.","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,Never underestimate the power of Miguel's tune intertwines with the melodies on the TV set. The clip jumps forward:,Never underestimate the power of Miguel's tune intertwines with the melodies on the TV set. The clip jumps forward:,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2235}",0.2235,Positive 😊
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"you see your moment you mustn't let it pass you by, you must seize it! The tape ends with an interview clip.","you see your moment you must not let it pass you by, you must seize it! The tape ends with an interview clip.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Ernesto De La Cruz,Male,Latino,Mexican,Antagonist,False,True,"I had to have faith in my dream. No one was going to hand it to me. It was up to me to reach for that dream, grab it tight, and make it come true.","I had to have faith in my dream. No one was going to hand it to me. It was up to me to reach for that dream, grab it tight, and make it come true.","{'neg': 0.051, 'neu': 0.626, 'pos': 0.323, 'compound': 0.8658}",0.8658,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"seize my moment! Dante wags his tail, panting happily.","seize my moment! Dante wags his tail, panting happily.","{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5983}",0.5983,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,I'm gonna play in Mariachi Plaza if it kills me! CUT TO: Children run by with sparklers as Abuelita opens the doors to the family compound. 21.,I am going to play in Mariachi Plaza if it kills me! CUT TO: Children run by with sparklers as Abuelita opens the doors to the family compound. 21.,"{'neg': 0.195, 'neu': 0.735, 'pos': 0.071, 'compound': -0.6399}",-0.6399,Negative 😡
Abuelita,Female,Latino,Mexican,Supporting,False,True,"D a de los Muertos has begun! In the courtyard, two TODDLER COUSINS haphazardly scatter marigold petals from their baskets.","D a de los Muertos has begun! In the courtyard, two TODDLER COUSINS haphazardly scatter marigold petals from their baskets.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,"In the courtyard, mijos.","In the courtyard, mijos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Miguel backs out of the courtyard and into the family ofrenda table. 22.,Miguel backs out of the courtyard and into the family ofrenda table. 22.,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.0516}",-0.0516,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Get under, get under!","Get under, get under!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Miguel! Miguel straightens up to notice the doorway of the ofrenda room darkened by three figures.,Miguel! Miguel straightens up to notice the doorway of the ofrenda room darkened by three figures.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Nothing! in his stomach; he's been caught.,Nothing! in his stomach; he is been caught.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mam  -- Pap , I-- Pap  lifts his finger to silence his son.","Mam  -- Pap , I-- Pap  lifts his finger to silence his son.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,Our Migueli-ti-ti-ti-to carrying on will be so proud! She gestures to the shoes adorning the ofrenda. 23.,Our Migueli-ti-ti-ti-to carrying on will be so proud! She gestures to the shoes adorning the ofrenda. 23.,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.7417}",0.7417,Positive 😊
Abuelita,Female,Latino,Mexican,Supporting,False,True,You'll craft huaraches just like your T a Victoria.,You will craft huaraches just like your T a Victoria.,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}",0.3612,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,But what if I'm no good at making shoes?,But what if I am no good at making shoes?,"{'neg': 0.205, 'neu': 0.513, 'pos': 0.282, 'compound': 0.2617}",0.2617,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,through. Pap  swells.,through. Pap  swells.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Miguel pulls the dog away from the ofrenda, but the table forth, then topples to the ground with a sickening crack.","Miguel pulls the dog away from the ofrenda, but the table forth, then topples to the ground with a sickening crack.","{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.6808}",-0.6808,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Miguel picks up the old photo of Mam  Imelda, which unfolds to reveal another portion, hidden all these years; 24. the man with no face is revealed to be holding a familiar skull-headed guitar.","Miguel picks up the old photo of Mam  Imelda, which unfolds to reveal another portion, hidden all these years; 24. the man with no face is revealed to be holding a familiar skull-headed guitar.","{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Pap ? the picture in his hand.,Pap ? the picture in his hand.,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4939}",0.4939,Positive 😊
Mama Coco,Female,Latino,Mexican,Supporting,False,True,Pap ? it possibly be true?,Pap ? it possibly be true?,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.4871}",0.4871,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,de la Cruz?,de la Cruz?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Coco,Female,Latino,Mexican,Supporting,False,True,"CUT TO: Miguel goes to his secret ofrenda, to the record album of","CUT TO: Miguel goes to his secret ofrenda, to the record album of","{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.4278}",-0.4278,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Ha, ha! Miguel runs to the edge of the roof, overlooking the courtyard, photo in one hand, guitar in the other.","Ha, ha! Miguel runs to the edge of the roof, overlooking the courtyard, photo in one hand, guitar in the other.","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.807}",0.807,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"His parents stop, looking up at Miguel.","His parents stop, looking up at Miguel.","{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,great grandfather was! 25.,great grandfather was! 25.,"{'neg': 0.0, 'neu': 0.406, 'pos': 0.594, 'compound': 0.6588}",0.6588,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,Mam  Coco's father was Ernesto de la Cruz!,Mam  Coco's father was Ernesto de la Cruz!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I'm gonna be a musician! CUT TO: Miguel's guitar is cast at his feet, along with his de la","I am going to be a musician! CUT TO: Miguel's guitar is cast at his feet, along with his de la","{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Abuelita,Female,Latino,Mexican,Supporting,False,True,from your own family?,from your own family?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Tio Berto,Male,Latino,Mexican,Supporting,False,True,It's all that time he spends in the,It is all that time he spends in the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,It's not a fantasy! Miguel hands Pap  the photo and points to the skull guitar.,It is not a fantasy! Miguel hands Pap  the photo and points to the skull guitar.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,That man was Ernesto de la Cruz! The greatest musician of all time!,That man was Ernesto de la Cruz! The greatest musician of all time!,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.6988}",0.6988,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"But Pap , you said my family would music!","But Pap , you said my family would music!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,If you would just let--,If you would just let--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Just listen to me play--,Just listen to me play--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Abuelita,Female,Latino,Mexican,Supporting,False,True,You want to end up like that man?,You want to end up like that man?,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.4215}",0.4215,Positive 😊
